Date,Prev_Close,Open,High,Low,Close,VWAP,Volume,Turnover,Deliverable_Volume,Perc_Deliverable,Year_N
05-02-2008,975.65,960,975,935.65,955.05,958.29,430718,4.13E+13,268232,0.6228,5
06-02-2008,955.05,930,930,894.5,906.1,905.9,1001988,9.08E+13,656844,0.6555,5
07-02-2008,906.1,906.1,906.1,871.05,879.05,886.83,643663,5.71E+13,411330,0.639,5
08-02-2008,879.05,884,925,880,898.4,910.64,644205,5.87E+13,334336,0.519,5
11-02-2008,898.4,898.4,932,860.1,906.1,916.5,800247,7.33E+13,484693,0.6057,5
12-02-2008,906.1,905,925,860,864.65,878.33,1290332,1.13E+14,962768,0.7461,5
13-02-2008,864.65,875,897,851.3,868.95,869.7,546344,4.75E+13,296765,0.5432,5
14-02-2008,868.95,885,900,861,873.8,880.34,561620,4.94E+13,371045,0.6607,5
15-02-2008,873.8,860,887.05,860,872.7,873.4,553261,4.83E+13,270973,0.4898,5
18-02-2008,872.7,872.7,875,850,853.2,856.8,430790,3.69E+13,296221,0.6876,5
19-02-2008,853.2,856,884,855,875.45,872.45,486822,4.25E+13,241963,0.497,5
20-02-2008,875.45,879.9,894.65,873.25,886.1,883.07,765156,6.76E+13,430719,0.5629,5
21-02-2008,886.1,898,931,882,914.65,916.17,890513,8.16E+13,398530,0.4475,5
22-02-2008,914.65,920,920.9,885,900.55,897.87,600379,5.39E+13,334496,0.5571,5
25-02-2008,900.55,928,929,890.25,900.75,900.54,813865,7.33E+13,571866,0.7027,5
26-02-2008,900.75,924,924,895,898.4,901.35,1249896,1.13E+14,961903,0.7696,5
27-02-2008,898.4,908,914.85,874.05,877.55,891.61,591014,5.27E+13,351254,0.5943,5
28-02-2008,877.55,885,890,872,880.9,879.28,1394751,1.23E+14,956834,0.686,5
29-02-2008,880.9,880,891.7,863.5,877.4,878.9,854120,7.51E+13,607528,0.7113,5
03-03-2008,877.4,866,868.7,840,848.6,852.59,785332,6.70E+13,493704,0.6287,5
04-03-2008,848.6,858,870,847.1,858.8,855.56,752633,6.44E+13,436829,0.5804,5
05-03-2008,858.8,845,882.8,845,875.3,873.68,552337,4.83E+13,293983,0.5323,5
07-03-2008,875.3,862.6,866.1,842.25,846.15,850.99,499207,4.25E+13,311886,0.6248,5
10-03-2008,846.15,846.15,854,830,833.65,840.11,623542,5.24E+13,350684,0.5624,5
11-03-2008,833.65,840,840,820,823.5,824.69,1010880,8.34E+13,701802,0.6942,5
12-03-2008,823.5,839,850,810.25,823.55,827.3,471103,3.90E+13,213035,0.4522,5
13-03-2008,823.55,815,815,761,779.7,791.1,852150,6.74E+13,468447,0.5497,5
14-03-2008,779.7,780,812.9,750,803.85,786.26,554014,4.36E+13,263706,0.476,5
17-03-2008,803.85,775,797.7,768.75,791.85,781.35,489726,3.83E+13,205768,0.4202,5
18-03-2008,791.85,790,828.8,770,817.7,813.85,899020,7.32E+13,470479,0.5233,5
19-03-2008,817.7,828,840,805.55,811.45,824.3,1090481,8.99E+13,587165,0.5384,5
24-03-2008,811.45,811.45,837.5,811.45,823.7,825.6,825496,6.82E+13,582633,0.7058,5
25-03-2008,823.7,840,899.85,835,876.5,875.01,732224,6.41E+13,327356,0.4471,5
26-03-2008,876.5,940,940,851.55,878.35,877.11,542942,4.76E+13,255177,0.47,5
27-03-2008,878.35,872,876,841.1,852.5,858.72,1537788,1.32E+14,952450,0.6194,5
28-03-2008,852.5,853,874.7,852,871.05,865.53,908424,7.86E+13,616069,0.6782,5
31-03-2008,871.05,871.05,871.05,797,810.45,820.78,1012965,8.31E+13,654203,0.6458,5
01-04-2008,810.45,820,852.9,810,832.35,833.86,521682,4.35E+13,227266,0.4356,5
02-04-2008,832.35,850,869,849.25,851.25,853.8,357211,3.05E+13,206299,0.5775,5
03-04-2008,851.25,850,892,850,885.4,878.17,821793,7.22E+13,445856,0.5425,5
04-04-2008,885.4,886,889.9,860.05,872.9,871.72,505211,4.40E+13,263131,0.5208,5
07-04-2008,872.9,895,920.1,878.2,904.1,908.26,914882,8.31E+13,463251,0.5064,5
08-04-2008,904.1,905,907,875,887.35,885.74,1013838,8.98E+13,569160,0.5614,5
09-04-2008,887.35,880,892,869,876.25,877.32,370650,3.25E+13,159527,0.4304,5
10-04-2008,876.25,880,919.65,877,899.55,901.68,731483,6.60E+13,416806,0.5698,5
11-04-2008,899.55,903.05,925,893.25,908,913.72,547316,5.00E+13,205366,0.3752,5
15-04-2008,908,922,985,880.4,974.15,965.21,1425943,1.38E+14,764979,0.5365,5
16-04-2008,974.15,985,1002,962,971.9,984.37,1609692,1.58E+14,950488,0.5905,5
17-04-2008,971.9,999.7,1010,979.55,1000.9,997.18,999889,9.97E+13,565376,0.5654,5
21-04-2008,1000.9,1009,1035,986.6,993.4,1005.99,849824,8.55E+13,449682,0.5291,5
22-04-2008,993.4,984.95,984.95,882,887.2,905.38,3446299,3.12E+14,1990876,0.5777,5
23-04-2008,887.2,887,905.7,880.05,889.15,894.44,1581539,1.41E+14,818890,0.5178,5
24-04-2008,889.15,904,904.9,864,890.75,881.72,3822524,3.37E+14,2713996,0.71,5
25-04-2008,890.75,912,912,885,889.3,894.71,1707142,1.53E+14,1331123,0.7797,5
28-04-2008,889.3,809,896,720,881.7,882.63,1649534,1.46E+14,1379898,0.8365,5
29-04-2008,881.7,882.05,930,870.15,910.55,904.96,4052462,3.67E+14,2610085,0.6441,5
30-04-2008,910.55,916.1,935.75,906.5,921,922.96,2371995,2.19E+14,1583032,0.6674,5
02-05-2008,921,925,962,924,943.75,944.73,1324695,1.25E+14,763802,0.5766,5
05-05-2008,943.75,945,949.5,921.15,927.45,932.86,903441,8.43E+13,593963,0.6574,5
06-05-2008,927.45,910,950,872.6,937.05,925.29,995699,9.21E+13,616463,0.6191,5
07-05-2008,937.05,950,979.9,950,966.75,965.39,3146385,3.04E+14,2195278,0.6977,5
08-05-2008,966.75,964.9,965,918,947,933.3,2711458,2.53E+14,1999606,0.7375,5
09-05-2008,947,959,959,910,917,926.41,1123074,1.04E+14,533707,0.4752,5
12-05-2008,917,917,934.85,910.3,926.9,924.72,974627,9.01E+13,406597,0.4172,5
13-05-2008,926.9,930,941.4,889,905.05,923.3,1115719,1.03E+14,596015,0.5342,5
14-05-2008,905.05,905,978.95,891.15,971.15,952.16,2343297,2.23E+14,1269579,0.5418,5
15-05-2008,971.15,973,1002,960.1,984.75,985.22,1794474,1.77E+14,777618,0.4333,5
16-05-2008,984.75,994,994,968.5,981.05,982.05,959662,9.42E+13,423893,0.4417,5
20-05-2008,981.05,975,990,947.25,956.1,958.85,1236726,1.19E+14,735668,0.5949,5
21-05-2008,956.1,928,968,915,965.1,958.14,785046,7.52E+13,386294,0.4921,5
22-05-2008,965.1,956.5,985.5,951,961.15,973.97,1361300,1.33E+14,864036,0.6347,5
23-05-2008,961.15,974.9,979.7,926.1,932.4,947.59,1350346,1.28E+14,864182,0.64,5
26-05-2008,932.4,920,962.9,916,955.45,950.72,1364318,1.30E+14,781076,0.5725,5
27-05-2008,955.45,980,994,946,968.9,964.61,1420518,1.37E+14,829354,0.5838,5
28-05-2008,968.9,970.1,1015.25,970.1,1009.45,994.56,1367397,1.36E+14,710990,0.52,5
29-05-2008,1009.45,1009,1028.35,984,994.65,1005.59,2064735,2.08E+14,1208437,0.5853,5
30-05-2008,994.65,991,1049,978,1039.15,1026.11,3871321,3.97E+14,2752610,0.711,5
02-06-2008,1039.15,1015,1057.4,965,983.85,1016.17,1763691,1.79E+14,1027379,0.5825,5
03-06-2008,983.85,960,990,938.15,975.15,968.24,1225064,1.19E+14,531027,0.4335,5
04-06-2008,975.15,989.8,989.8,946.35,956.75,960.78,946964,9.10E+13,468903,0.4952,5
05-06-2008,956.75,964.1,996.8,964,981.85,978.1,1476314,1.44E+14,899666,0.6094,5
06-06-2008,981.85,990,998.65,957.8,966.2,984.1,1034446,1.02E+14,598222,0.5783,5
09-06-2008,966.2,902.25,964.9,890,914.1,928.88,1535035,1.43E+14,843622,0.5496,5
10-06-2008,914.1,910,919,867,879,881.8,1538843,1.36E+14,886076,0.5758,5
11-06-2008,879,890,910,880,890.35,893.94,1028342,9.19E+13,496401,0.4827,5
12-06-2008,890.35,894,902.4,857,888.25,882.3,616001,5.44E+13,244177,0.3964,5
13-06-2008,888.25,880,921.9,880,909.6,908.67,1683108,1.53E+14,1013273,0.602,5
16-06-2008,909.6,919,928,903.25,910.8,916.64,1635446,1.50E+14,1188993,0.727,5
17-06-2008,910.8,905,927,905,921.3,921.54,876206,8.07E+13,658128,0.7511,5
18-06-2008,921.3,920.8,921,891,900.9,903.52,1607834,1.45E+14,1013864,0.6306,5
19-06-2008,900.9,880.25,898,880,888,888.56,822267,7.31E+13,537398,0.6536,5
20-06-2008,888,899.9,899.9,841.55,863.85,861,2039440,1.76E+14,1353096,0.6635,5
23-06-2008,863.85,863.85,879.45,843,858.45,859.85,893078,7.68E+13,400709,0.4487,5
24-06-2008,858.45,850,867.7,823.4,844.4,842.73,2321794,1.96E+14,1506668,0.6489,5
25-06-2008,844.4,840,885,831.3,876.8,864.16,1478549,1.28E+14,918868,0.6215,5
26-06-2008,876.8,884,898,860.4,881.35,872.97,1757079,1.53E+14,858845,0.4888,5
27-06-2008,881.35,881.35,881.35,851.15,865.5,863.47,1565237,1.35E+14,1153283,0.7368,5
30-06-2008,865.5,871,878,850,858.2,865.19,814511,7.05E+13,483787,0.594,5
01-07-2008,858.2,865,872,835.05,847.7,853.43,1264904,1.08E+14,661627,0.5231,5
02-07-2008,847.7,850,888,840,876.5,858.79,2035278,1.75E+14,1324253,0.6506,5
03-07-2008,876.5,881,881,820.55,856.65,843.12,1043132,8.79E+13,526665,0.5049,5
04-07-2008,856.65,869.9,870.05,835.5,844.5,850.44,984896,8.38E+13,617640,0.6271,5
07-07-2008,844.5,845,864,832,852.25,856.35,448533,3.84E+13,187695,0.4185,5
08-07-2008,852.25,830.15,845,818,830.2,826.78,986906,8.16E+13,608924,0.617,5
09-07-2008,830.2,850,889.95,850,876.75,863.86,894637,7.73E+13,466895,0.5219,5
10-07-2008,876.75,870,889,852.35,868.4,863.91,876092,7.57E+13,432399,0.4936,5
11-07-2008,868.4,917,943,785.4,798.6,820,1380946,1.13E+14,607614,0.44,5
14-07-2008,798.6,800,800,761,767.85,777.14,1139974,8.86E+13,631364,0.5538,5
15-07-2008,767.85,767.85,786.45,737.15,750.65,763.87,1127461,8.61E+13,472611,0.4192,5
16-07-2008,750.65,754.65,773.65,715.9,728.1,737.21,1434975,1.06E+14,701859,0.4891,5
17-07-2008,728.1,735,786.9,730.05,783.25,770.95,2587679,1.99E+14,1564793,0.6047,5
18-07-2008,783.25,780,802,749,793.85,771.65,2084874,1.61E+14,1113040,0.5339,5
21-07-2008,793.85,799,815,783,812.8,803.64,895517,7.20E+13,400287,0.447,5
22-07-2008,812.8,816,843.95,806.05,831.85,828.29,1060291,8.78E+13,456974,0.431,5
23-07-2008,831.85,830,870,818.9,860.55,841.51,1492855,1.26E+14,728321,0.4879,5
24-07-2008,860.55,874.5,874.5,792.35,802.55,804.91,2935584,2.36E+14,1963523,0.6689,5
25-07-2008,802.55,799.2,849.5,782,799.2,800.09,2210634,1.77E+14,1474012,0.6668,5
28-07-2008,799.2,800,816.95,785,806.25,808.09,492343,3.98E+13,186317,0.3784,5
29-07-2008,806.25,806.7,813.8,792,808.95,802.69,618048,4.96E+13,246859,0.3994,5
30-07-2008,808.95,846,846,800,838.95,821.64,1105019,9.08E+13,441801,0.3998,5
31-07-2008,838.95,840,842,821.5,833.75,830.07,1298895,1.08E+14,771583,0.594,5
01-08-2008,833.75,825,856.95,811.25,840.65,838.47,1002931,8.41E+13,517649,0.5161,5
04-08-2008,840.65,815,840,811,815.35,819.27,1309732,1.07E+14,669262,0.511,5
05-08-2008,815.35,815.4,835,805.25,829.7,821.11,1192050,9.79E+13,677862,0.5687,5
06-08-2008,829.7,839.9,869.95,836.4,860.55,854.34,1252483,1.07E+14,675309,0.5392,5
07-08-2008,860.55,859,869.9,845,853.35,860.1,768080,6.61E+13,260195,0.3388,5
08-08-2008,853.35,844.95,857,833.4,845.1,843.39,521668,4.40E+13,176305,0.338,5
11-08-2008,845.1,852,857.8,824.5,833.95,834.2,851275,7.10E+13,372945,0.4381,5
12-08-2008,833.95,835,843.7,815,819.25,826.7,830876,6.87E+13,387815,0.4668,5
13-08-2008,819.25,800,837.7,800,828.3,821.59,924492,7.60E+13,505418,0.5467,5
14-08-2008,828.3,829,844.65,811,833.2,833.89,935377,7.80E+13,400349,0.428,5
18-08-2008,833.2,840,852.4,835,841.55,845.01,489162,4.13E+13,189336,0.3871,5
19-08-2008,841.55,844.5,851,835.1,841.25,843.65,488325,4.12E+13,192739,0.3947,5
20-08-2008,841.25,842.7,849,835,841.6,841.03,281814,2.37E+13,115412,0.4095,5
21-08-2008,841.6,836,842,815.2,817.85,821.48,494129,4.06E+13,241720,0.4892,5
22-08-2008,817.85,819,824.75,803.5,819,813.68,661321,5.38E+13,285000,0.431,5
25-08-2008,819,824,835,816,818.2,822.51,235561,1.94E+13,70654,0.2999,5
26-08-2008,818.2,809.95,836.95,809.95,834.05,830.38,551251,4.58E+13,184780,0.3352,5
27-08-2008,834.05,820.1,836,813.1,818.45,824.21,532947,4.39E+13,265183,0.4976,5
28-08-2008,818.45,820,824.25,782.65,792.35,801.93,1645172,1.32E+14,1059203,0.6438,5
29-08-2008,792.35,800,819.95,800,812.2,810.95,499625,4.05E+13,170614,0.3415,5
01-09-2008,812.2,815,820,807,814.95,812.7,381858,3.10E+13,127404,0.3336,5
02-09-2008,814.95,814.95,853,814.95,848.8,834.15,661962,5.52E+13,299600,0.4526,5
04-09-2008,848.8,845,854.8,832.35,844.2,844.51,615419,5.20E+13,274291,0.4457,5
05-09-2008,844.2,850,850,825,838.4,839.7,611342,5.13E+13,288896,0.4726,5
08-09-2008,838.4,860,874.4,842,856.7,855.02,1292608,1.11E+14,773845,0.5987,5
09-09-2008,856.7,855,871.7,840,864.8,858.83,703832,6.04E+13,320661,0.4556,5
10-09-2008,864.8,861.15,870.2,848.1,850.9,859.91,765864,6.59E+13,411212,0.5369,5
11-09-2008,850.9,850.9,868,829,836.7,839.26,477244,4.01E+13,187697,0.3933,5
12-09-2008,836.7,865,865,800.95,810.55,818.71,893491,7.32E+13,342010,0.3828,5
15-09-2008,810.55,780,799,745,762.8,757.31,2137737,1.62E+14,1313241,0.6143,5
16-09-2008,762.8,749.5,751,725,748.85,742.6,1268091,9.42E+13,696152,0.549,5
17-09-2008,748.85,748,764.65,728,730.1,740.79,1050217,7.78E+13,451940,0.4303,5
18-09-2008,730.1,728,749,671,721.15,716.73,1589276,1.14E+14,748306,0.4708,5
19-09-2008,721.15,779.7,779.7,730.1,766.85,760.51,2386092,1.81E+14,1588326,0.6657,5
22-09-2008,766.85,868,868,753,766.8,764.16,1118236,8.55E+13,757808,0.6777,5
23-09-2008,766.8,715.35,767.7,715.35,721,738.22,741530,5.47E+13,358885,0.484,5
24-09-2008,721,724.55,748,690.3,713.05,712.43,1845181,1.31E+14,939190,0.509,5
25-09-2008,713.05,713.1,719.85,671.05,688.4,693.15,3780658,2.62E+14,2242750,0.5932,5
26-09-2008,688.4,700,700,666.2,676.2,673.93,1054311,7.11E+13,546571,0.5184,5
29-09-2008,676.2,678.8,678.8,612,620,638.96,1394659,8.91E+13,686817,0.4925,5
30-09-2008,620,592,676.7,590,665.6,650.71,2097843,1.37E+14,1198053,0.5711,5
01-10-2008,665.6,669.6,684.9,645.35,671.75,668.1,1504479,1.01E+14,739982,0.4919,5
03-10-2008,671.75,664.95,664.95,642.35,657.5,653.51,1043101,6.82E+13,486108,0.466,5
06-10-2008,657.5,651.25,651.25,600,619,613.98,1470746,9.03E+13,855318,0.5816,5
07-10-2008,619,631.15,665,566,575.9,596.57,2221151,1.33E+14,1236565,0.5567,5
08-10-2008,575.9,555,562.95,508,546.6,532.18,2075345,1.10E+14,965608,0.4653,5
10-10-2008,546.6,540,550,480.4,524.8,519.63,3435519,1.79E+14,2104766,0.6126,5
13-10-2008,524.8,527.95,602.9,524.8,572.85,567.59,3466506,1.97E+14,1971627,0.5688,5
14-10-2008,572.85,599,619.4,581.35,592.7,604.15,1856156,1.12E+14,1057116,0.5695,5
15-10-2008,592.7,585,588.65,535.3,543.1,565.23,1327188,7.50E+13,717266,0.5404,5
16-10-2008,543.1,525,528.7,467.9,495,494.57,2007950,9.93E+13,1017019,0.5065,5
17-10-2008,495,500,529,445,453.85,489.66,2435885,1.19E+14,1395432,0.5729,5
20-10-2008,453.85,496.65,505,455.25,491.35,482.28,3103265,1.50E+14,1962918,0.6325,5
21-10-2008,491.35,538.4,567.9,493.35,559.1,531.22,2951225,1.57E+14,1508973,0.5113,5
22-10-2008,559.1,555,555,511.1,546.65,535.75,1505167,8.06E+13,519010,0.3448,5
23-10-2008,546.65,524.65,588,501.25,547.3,550.81,2625254,1.45E+14,953068,0.363,5
24-10-2008,547.3,503.7,536.4,440,498.85,515.83,2119984,1.09E+14,851277,0.4015,5
27-10-2008,498.85,481,518,415.35,496.75,458.25,2243144,1.03E+14,838428,0.3738,5
28-10-2008,496.75,511.1,549.9,510,540.25,535.74,166428,8.92E+12,52197,0.3136,5
29-10-2008,540.25,562,575,530.25,540.8,551.12,2738893,1.51E+14,1661399,0.6066,5
31-10-2008,540.8,569,595,529.75,537.5,566.7,2593995,1.47E+14,1483619,0.5719,5
03-11-2008,537.5,559.95,583,527.05,547.4,547.26,1883005,1.03E+14,840702,0.4465,5
04-11-2008,547.4,596.6,596.6,490,508.5,513.6,2355635,1.21E+14,930455,0.395,5
05-11-2008,508.5,515,548.9,500,506.4,527.64,2308291,1.22E+14,784198,0.3397,5
06-11-2008,506.4,528.5,528.5,482.1,500.2,505.05,1965479,9.93E+13,584162,0.2972,5
07-11-2008,500.2,500,535,485.75,525.15,514.81,1469430,7.56E+13,429341,0.2922,5
10-11-2008,525.15,549.9,552.5,515.05,546.45,531.82,1024754,5.45E+13,199842,0.195,5
11-11-2008,546.45,542,547.75,520,528.85,533.97,1624694,8.68E+13,726535,0.4472,5
12-11-2008,528.85,528.85,554.45,515.05,534.9,538.69,1935511,1.04E+14,815848,0.4215,5
14-11-2008,534.9,545,548.5,523.5,530.85,532.24,1654366,8.81E+13,667486,0.4035,5
17-11-2008,530.85,529,537,505.5,519,519.21,2022743,1.05E+14,1082759,0.5353,5
18-11-2008,519,520,520,480,483.15,495.32,2438788,1.21E+14,1195325,0.4901,5
19-11-2008,483.15,490,496,471.7,482.65,482.37,2043772,9.86E+13,1003418,0.491,5
20-11-2008,482.65,480,480,460,469.25,465.14,1254112,5.83E+13,590858,0.4711,5
21-11-2008,469.25,469.7,517,460,506.45,499,1711423,8.54E+13,420898,0.2459,5
24-11-2008,506.45,504,531.65,490.25,519.9,519.49,2092639,1.09E+14,892902,0.4267,5
25-11-2008,519.9,519.1,539.95,500.05,504,516.32,1443505,7.45E+13,596003,0.4129,5
26-11-2008,504,503.25,530,497.15,527.45,512.37,1533889,7.86E+13,619513,0.4039,5
28-11-2008,527.45,518,568,518,559.4,551.4,3034516,1.67E+14,1694866,0.5585,5
01-12-2008,559.4,559.4,593.75,556.35,564.15,577.08,2989676,1.73E+14,1787781,0.598,5
02-12-2008,564.15,570,570,523.05,532.85,537.52,1664702,8.95E+13,687174,0.4128,5
03-12-2008,532.85,536.35,551.7,521.6,534.8,533.86,2499498,1.33E+14,1199293,0.4798,5
04-12-2008,534.8,535,553.7,503.35,549.4,545.77,2064127,1.13E+14,1113845,0.5396,5
05-12-2008,549.4,538.4,545.3,518.25,521.8,527.74,1776362,9.37E+13,966312,0.544,5
08-12-2008,521.8,535,546.25,512.4,522.25,534.55,1905351,1.02E+14,986370,0.5177,5
10-12-2008,522.25,549.8,556.8,529.5,541.05,541.78,2022095,1.10E+14,1047157,0.5179,5
11-12-2008,541.05,549.7,549.7,502,507.65,516.13,1825063,9.42E+13,833080,0.4565,5
12-12-2008,507.65,509.95,509.95,475.25,481.3,483.32,1780259,8.60E+13,792580,0.4452,5
15-12-2008,481.3,502,502,467.25,469.65,484.04,1499429,7.26E+13,566600,0.3779,5
16-12-2008,469.65,470,484.9,465,479.35,479.06,1461967,7.00E+13,672645,0.4601,5
17-12-2008,479.35,485.35,492,472,477.3,483.5,1619017,7.83E+13,794102,0.4905,5
18-12-2008,477.3,474.9,514.1,472,510.5,497.95,1430984,7.13E+13,623177,0.4355,5
19-12-2008,510.5,503,534,494.1,513.55,506.33,1235997,6.26E+13,367300,0.2972,5
22-12-2008,513.55,519.5,519.5,503.4,510.55,511.13,1026713,5.25E+13,447049,0.4354,5
23-12-2008,510.55,495.2,511.6,492.25,500.6,501.9,891780,4.48E+13,231196,0.2593,5
24-12-2008,500.6,496.7,504.75,472.25,478.15,485.45,2287109,1.11E+14,990018,0.4329,5
26-12-2008,478.15,465.2,495,465.2,471.65,474.7,788641,3.74E+13,333669,0.4231,5
29-12-2008,471.65,476,479.5,460,476.8,470.08,1218902,5.73E+13,606336,0.4974,5
30-12-2008,476.8,485,493.5,470,482.55,477.17,880632,4.20E+13,262170,0.2977,5
31-12-2008,482.55,492.3,492.3,472.25,477.9,478.85,635924,3.05E+13,163620,0.2573,5
01-01-2009,477.9,480,498.85,477.15,496.85,487.68,609108,2.97E+13,112495,0.1847,6
02-01-2009,496.85,497.05,508.7,494.15,498.3,501.19,1343935,6.74E+13,641350,0.4772,6
05-01-2009,498.3,502,523,498,515.25,509.16,1207444,6.15E+13,672237,0.5567,6
06-01-2009,515.25,515,522,498.25,506.4,508.23,1479748,7.52E+13,609985,0.4122,6
07-01-2009,506.4,519,519.8,464.6,504.8,496.75,2253457,1.12E+14,1227191,0.5446,6
09-01-2009,504.8,499.9,549.8,485,536.95,533.16,3554995,1.90E+14,2170611,0.6106,6
12-01-2009,536.95,511.65,530,505.1,512.55,513.36,1898854,9.75E+13,1083342,0.5705,6
13-01-2009,512.55,499.6,537,488.2,525.65,522.37,3339952,1.74E+14,1570129,0.4701,6
14-01-2009,525.65,528,557.6,528,538.95,545.57,1489726,8.13E+13,366689,0.2461,6
15-01-2009,538.95,520,523,498.35,510.45,510.48,1792881,9.15E+13,807342,0.4503,6
16-01-2009,510.45,508.7,519,486.5,503,503.54,2447519,1.23E+14,921757,0.3766,6
19-01-2009,503,517.9,517.9,487.3,500.75,495.55,1717094,8.51E+13,894447,0.5209,6
20-01-2009,500.75,494.7,507.9,490,496.45,500.48,1158799,5.80E+13,343757,0.2966,6
21-01-2009,496.45,491,501,485,492.3,494.93,917465,4.54E+13,420931,0.4588,6
22-01-2009,492.3,495,504.05,483.15,496.6,495.31,1212034,6.00E+13,615518,0.5078,6
23-01-2009,496.6,490.1,498.9,483.3,486.15,488.03,757805,3.70E+13,337885,0.4459,6
27-01-2009,486.15,491,515,491,499.1,503.87,1310989,6.61E+13,716070,0.5462,6
28-01-2009,499.1,475.2,510,475.2,507.45,504.65,1197349,6.04E+13,649235,0.5422,6
29-01-2009,507.45,512.05,518,496.1,509.4,507.16,2504259,1.27E+14,1504052,0.6006,6
30-01-2009,509.4,505,515,498.3,511.6,506.2,2176881,1.10E+14,1407696,0.6467,6
02-02-2009,511.6,508.8,508.8,487.15,491.3,494.38,808673,4.00E+13,369804,0.4573,6
03-02-2009,491.3,493,509.8,493,499.85,501.46,952140,4.77E+13,496332,0.5213,6
04-02-2009,499.85,503,512.9,493,498.65,505.3,621189,3.14E+13,171702,0.2764,6
05-02-2009,498.65,500,502.6,478.25,482.9,485.77,1085387,5.27E+13,570762,0.5259,6
06-02-2009,482.9,490,507.9,487,502.8,501.48,1710097,8.58E+13,995300,0.582,6
09-02-2009,502.8,500,523.65,496.65,515,506.32,1148806,5.82E+13,577054,0.5023,6
10-02-2009,515,517,528,511,524.6,518.92,1697693,8.81E+13,747875,0.4405,6
11-02-2009,524.6,518,523,512,514.75,515.3,1125683,5.80E+13,557045,0.4949,6
12-02-2009,514.75,512,515.7,504.1,509.9,509.45,711093,3.62E+13,332393,0.4674,6
13-02-2009,509.9,510,520,507,511.2,512.22,814302,4.17E+13,410839,0.5045,6
16-02-2009,511.2,507.6,514.95,498,500.75,504.67,625499,3.16E+13,237122,0.3791,6
17-02-2009,500.75,496,499.8,480,485.25,486.03,737597,3.58E+13,266249,0.361,6
18-02-2009,485.25,481.35,490.9,477,480.75,484.48,657353,3.18E+13,270111,0.4109,6
19-02-2009,480.75,482,492.8,479,489.5,485.52,869268,4.22E+13,408477,0.4699,6
20-02-2009,489.5,486.5,487.5,464.3,474.05,473.54,1192847,5.65E+13,566523,0.4749,6
24-02-2009,474.05,470,475.7,460.5,468.9,468.62,1123883,5.27E+13,503528,0.448,6
25-02-2009,468.9,470,484.8,470,480.75,476.96,1379482,6.58E+13,830003,0.6017,6
26-02-2009,480.75,481,490.6,477,482.2,483.46,2202072,1.06E+14,1431002,0.6498,6
27-02-2009,482.2,482,489,455.25,483.1,468.43,1687537,7.90E+13,887591,0.526,6
02-03-2009,483.1,474.1,482,454.8,459.85,464.64,997236,4.63E+13,523470,0.5249,6
03-03-2009,459.85,452,466,439.35,446.2,452.68,890224,4.03E+13,303228,0.3406,6
04-03-2009,446.2,448,464.45,446.2,460.55,456.31,814575,3.72E+13,288181,0.3538,6
05-03-2009,460.55,464.95,470.9,458,463.2,465,1071124,4.98E+13,525382,0.4905,6
06-03-2009,463.2,460,484.85,457.65,481.7,473.5,1451401,6.87E+13,756797,0.5214,6
09-03-2009,481.7,471.1,480,459,463,464.47,1133796,5.27E+13,534850,0.4717,6
12-03-2009,463,461.65,485,461.65,477.4,474.33,2154364,1.02E+14,1449708,0.6729,6
13-03-2009,477.4,473.35,510,473.35,506.85,495.59,2549925,1.26E+14,1447678,0.5677,6
16-03-2009,506.85,510,522.8,502.4,519.8,511.41,1168224,5.97E+13,458981,0.3929,6
17-03-2009,519.8,515,518,493.05,497.55,502,1736543,8.72E+13,707583,0.4075,6
18-03-2009,497.55,500,514.5,500,505.15,509.62,1603450,8.17E+13,861438,0.5372,6
19-03-2009,505.15,505.5,518,501.6,514.95,513.76,1845646,9.48E+13,1005593,0.5448,6
20-03-2009,514.95,528.9,528.9,505.5,509.8,510.78,1034845,5.29E+13,450620,0.4354,6
23-03-2009,509.8,524.5,529.6,511,519.65,521.82,1146828,5.98E+13,631330,0.5505,6
24-03-2009,519.65,522.2,532.5,512.2,521.65,526.11,1670386,8.79E+13,709932,0.425,6
25-03-2009,521.65,503.65,529.9,503.65,526,524.95,957904,5.03E+13,311620,0.3253,6
26-03-2009,526,512.65,577.95,512.65,558.45,553.04,3807582,2.11E+14,2098954,0.5513,6
27-03-2009,558.45,536.65,585,536.65,574.85,559.33,1769856,9.90E+13,539367,0.3048,6
30-03-2009,574.85,533.75,570,518,523.25,533.48,1287047,6.87E+13,449316,0.3491,6
31-03-2009,523.25,525,543.9,525,538.55,535.46,1194418,6.40E+13,586534,0.4911,6
01-04-2009,538.55,536,553.8,520.5,544.5,539.37,1681142,9.07E+13,781140,0.4646,6
02-04-2009,544.5,545.65,587,545.65,578.75,576.81,2125941,1.23E+14,1169247,0.55,6
06-04-2009,578.75,584.8,594,575.7,579.55,582.96,1353645,7.89E+13,701416,0.5182,6
08-04-2009,579.55,585.1,613.7,561,604.15,582.93,2548378,1.49E+14,1501030,0.589,6
09-04-2009,604.15,612,619.9,594.25,602.55,605.85,1646681,9.98E+13,842114,0.5114,6
13-04-2009,602.55,604.5,609,575.2,592.25,590.71,1030252,6.09E+13,321945,0.3125,6
15-04-2009,592.25,551.55,581.8,550.05,577.7,570.49,2441809,1.39E+14,1231882,0.5045,6
