Date,Prev_Close,Open,High,Low,Close,VWAP,Volume,Turnover,Deliverable_Volume,Perc_Deliverable
16-04-2007,1494.5,1515,1555.3,1511,1521.7,1534.57,490197,7.52E+13,116830,0.2383
17-04-2007,1521.7,1530,1534,1438,1454.25,1467.95,598750,8.79E+13,225877,0.3772
18-04-2007,1454.25,1460,1510.6,1460,1479.75,1489.67,311098,4.63E+13,71509,0.2299
19-04-2007,1479.75,1450,1523.9,1410,1509.1,1493.9,602336,9.00E+13,153698,0.2552
20-04-2007,1509.1,1530,1555,1511.9,1520,1536.09,532951,8.19E+13,155222,0.2913
23-04-2007,1520,1536.4,1542.9,1493.05,1501.2,1522.08,292951,4.46E+13,83188,0.284
24-04-2007,1501.2,1451.3,1543,1426.25,1517.7,1514.57,429656,6.51E+13,93670,0.218
25-04-2007,1517.7,1530,1530,1492.5,1502.6,1508.16,162160,2.45E+13,43614,0.269
26-04-2007,1502.6,1518.7,1541,1495,1509.5,1523.05,325575,4.96E+13,68912,0.2117
27-04-2007,1509.5,1515.7,1515.85,1472,1476.4,1487.82,166598,2.48E+13,64658,0.3881
30-04-2007,1476.4,1490,1609.95,1470,1589.4,1558.92,1002056,1.56E+14,258818,0.2583
03-05-2007,1589.4,1615,1644,1583.5,1606.55,1615.57,1024282,1.65E+14,193217,0.1886
04-05-2007,1606.55,1610,1672.5,1585.1,1648.9,1633.89,1450498,2.37E+14,215875,0.1488
07-05-2007,1648.9,1728.8,1728.8,1610,1625.1,1656.44,1187679,1.97E+14,265291,0.2234
08-05-2007,1625.1,1600,1627,1544,1558.1,1586.1,1529237,2.43E+14,287506,0.188
09-05-2007,1558.1,1571.95,1585,1525.05,1544.25,1554.17,587788,9.14E+13,117633,0.2001
10-05-2007,1544.25,1557.85,1574,1511.55,1519.15,1540.62,399422,6.15E+13,109762,0.2748
11-05-2007,1519.15,1500,1534,1460,1512.6,1513.1,527203,7.98E+13,77342,0.1467
14-05-2007,1512.6,1539,1548.4,1518.05,1530.9,1531.71,326960,5.01E+13,101778,0.3113
15-05-2007,1530.9,1536.5,1536.5,1505,1512.8,1521.99,212667,3.24E+13,68304,0.3212
16-05-2007,1512.8,1505,1532,1484.25,1497.35,1502.65,252762,3.80E+13,69572,0.2752
17-05-2007,1497.35,1500,1523.7,1485,1493.3,1503.77,321037,4.83E+13,111432,0.3471
18-05-2007,1493.3,1490,1535,1490,1504.2,1513.3,273307,4.14E+13,77826,0.2848
21-05-2007,1504.2,1515,1534.5,1476.2,1484.8,1491.27,187988,2.80E+13,69275,0.3685
22-05-2007,1484.8,1475,1500,1466,1482.75,1482.48,214370,3.18E+13,45357,0.2116
23-05-2007,1482.75,1485,1499.95,1465,1471.75,1482.35,169358,2.51E+13,46725,0.2759
24-05-2007,1471.75,1475,1524,1468,1479.25,1494.97,386710,5.78E+13,65991,0.1706
25-05-2007,1479.25,1470,1575,1461.95,1559.75,1534.11,1143307,1.75E+14,264896,0.2317
28-05-2007,1559.75,1578,1590,1501.3,1508.45,1531.73,442039,6.77E+13,148414,0.3357
29-05-2007,1508.45,1515,1519.8,1485,1492.1,1498.93,292818,4.39E+13,69232,0.2364
30-05-2007,1492.1,1489.65,1517,1481,1487.4,1497.71,176544,2.64E+13,53314,0.302
31-05-2007,1487.4,1500,1513.5,1487,1492.9,1500.04,154276,2.31E+13,45171,0.2928
01-06-2007,1492.9,1500,1534,1492,1505.95,1513.24,282900,4.28E+13,76812,0.2715
04-06-2007,1505.95,1515,1519,1492.2,1508.05,1504.99,214235,3.22E+13,77065,0.3597
05-06-2007,1508.05,1507,1520,1495.55,1510.05,1508.79,173935,2.62E+13,52614,0.3025
06-06-2007,1510.05,1512,1562,1505,1511,1534.99,724927,1.11E+14,148462,0.2048
07-06-2007,1511,1510,1527,1490,1514.85,1514.65,308938,4.68E+13,63198,0.2046
08-06-2007,1514.85,1500,1545,1493.1,1503.25,1517.62,389832,5.92E+13,83500,0.2142
11-06-2007,1503.25,1515,1527,1494,1501.4,1511.32,195049,2.95E+13,85089,0.4362
12-06-2007,1501.4,1501.05,1510,1483,1499.9,1494.8,164660,2.46E+13,77408,0.4701
13-06-2007,1499.9,1500,1512,1484.15,1490.6,1498.6,119499,1.79E+13,32944,0.2757
14-06-2007,1490.6,1500,1510,1485,1487.15,1496.11,129245,1.93E+13,39572,0.3062
15-06-2007,1487.15,1499,1508,1476.75,1480.7,1490.45,108750,1.62E+13,36496,0.3356
18-06-2007,1480.7,1485,1497,1455.4,1458.7,1469.33,133309,1.96E+13,57236,0.4293
19-06-2007,1458.7,1462,1466,1431,1435.9,1442.4,140322,2.02E+13,71618,0.5104
20-06-2007,1435.9,1445,1479.75,1444,1458.4,1461.68,180108,2.63E+13,34761,0.193
21-06-2007,1458.4,1465.55,1500,1450,1459.6,1474.55,239842,3.54E+13,99473,0.4147
22-06-2007,1459.6,1461,1466,1435,1437.5,1443.6,126673,1.83E+13,65094,0.5139
25-06-2007,1437.5,1437.5,1446.9,1426,1429.05,1433.8,131228,1.88E+13,75127,0.5725
26-06-2007,1429.05,1448.7,1454,1410,1415.55,1431.61,155935,2.23E+13,76815,0.4926
27-06-2007,1415.55,1420.5,1434,1405,1410.95,1416.71,151639,2.15E+13,59826,0.3945
28-06-2007,1410.95,1425,1425,1399.95,1401.9,1407.41,123574,1.74E+13,59030,0.4777
29-06-2007,1401.9,1416,1416,1391,1395.05,1399.88,128066,1.79E+13,50993,0.3982
02-07-2007,1395.05,1399.8,1448,1395,1425.65,1421.71,250195,3.56E+13,60699,0.2426
03-07-2007,1425.65,1430,1439,1415.05,1427.35,1426.61,104404,1.49E+13,36734,0.3518
04-07-2007,1427.35,1430,1433.65,1394.7,1403.1,1402.98,296607,4.16E+13,174394,0.588
05-07-2007,1403.1,1400,1405,1387,1395.1,1394.51,119148,1.66E+13,71999,0.6043
06-07-2007,1395.1,1397,1488.9,1397,1461.65,1458.84,802214,1.17E+14,245351,0.3058
09-07-2007,1461.65,1477,1530,1477,1507.2,1508.82,579623,8.75E+13,175673,0.3031
10-07-2007,1507.2,1512,1548.7,1512,1533.75,1534.27,602422,9.24E+13,233566,0.3877
11-07-2007,1533.75,1540,1540,1493.75,1502,1516.51,368378,5.59E+13,112989,0.3067
12-07-2007,1502,1514.8,1517.95,1482.1,1486.8,1498.92,200545,3.01E+13,72004,0.359
13-07-2007,1486.8,1501,1524.9,1486.8,1514,1510.58,239175,3.61E+13,112219,0.4692
16-07-2007,1514,1515,1529,1481.5,1494.7,1502.12,163660,2.46E+13,62037,0.3791
17-07-2007,1494.7,1500,1524,1487,1493.8,1503.88,147144,2.21E+13,49873,0.3389
18-07-2007,1493.8,1499.95,1532,1488,1493.35,1508.66,320288,4.83E+13,94994,0.2966
19-07-2007,1493.35,1500,1514.7,1464,1482.5,1492.9,288738,4.31E+13,89289,0.3092
20-07-2007,1482.5,1475,1485,1405,1412.3,1420.42,502660,7.14E+13,243336,0.4841
23-07-2007,1412.3,1420,1438,1396,1415.9,1419.06,137437,1.95E+13,63369,0.4611
24-07-2007,1415.9,1525,1525,1401.7,1410.65,1410.95,106518,1.50E+13,53534,0.5026
25-07-2007,1410.65,1405.1,1405.1,1372,1376.3,1382.09,365817,5.06E+13,260678,0.7126
26-07-2007,1376.3,1398,1398,1376.15,1381.9,1382.17,78165,1.08E+13,31922,0.4084
27-07-2007,1381.9,1375,1388,1321.1,1355.65,1359.47,105124,1.43E+13,39019,0.3712
30-07-2007,1355.65,1350,1364,1322,1336.4,1334.82,134106,1.79E+13,73364,0.5471
31-07-2007,1336.4,1353.6,1353.6,1315,1325.65,1325.77,137838,1.83E+13,76208,0.5529
01-08-2007,1325.65,1320,1320,1288.8,1298.9,1300.45,136731,1.78E+13,74968,0.5483
02-08-2007,1298.9,1300,1317.05,1270,1273.3,1291.82,91004,1.18E+13,35844,0.3939
03-08-2007,1273.3,1280,1300,1277,1282.5,1289.23,111592,1.44E+13,64840,0.581
06-08-2007,1282.5,1275,1280,1231,1245.2,1249.85,79863,9.98E+12,38007,0.4759
07-08-2007,1245.2,1265,1350,1236,1242.3,1245.81,85755,1.07E+13,46411,0.5412
08-08-2007,1242.3,1322,1340,1270,1286.3,1294,316001,4.09E+13,141859,0.4489
09-08-2007,1286.3,1300,1308,1261,1270.9,1278.5,150220,1.92E+13,68955,0.459
10-08-2007,1270.9,1250,1250,1218,1243.05,1233.58,103265,1.27E+13,36682,0.3552
13-08-2007,1243.05,1248.5,1254,1229,1236.4,1237.88,57571,7.13E+12,22176,0.3852
14-08-2007,1236.4,1236.4,1266,1230,1253.25,1248.12,80874,1.01E+13,22010,0.2722
16-08-2007,1253.25,1226,1289,1027.7,1244.45,1247.13,172849,2.16E+13,65795,0.3807
17-08-2007,1244.45,1234,1288,1234,1277.3,1267.21,251277,3.18E+13,146276,0.5821
20-08-2007,1277.3,1299,1324,1262,1271.75,1290.06,77841,1.00E+13,35125,0.4512
21-08-2007,1271.75,1270,1281,1235,1241.2,1252.07,99664,1.25E+13,61354,0.6156
22-08-2007,1241.2,1243,1259.85,1197,1203.85,1214.14,78118,9.48E+12,29787,0.3813
23-08-2007,1203.85,1229.5,1235,1201,1214.75,1212.96,96275,1.17E+13,58823,0.611
24-08-2007,1214.75,1176.65,1225,1176.65,1199.1,1206.73,71402,8.62E+12,45807,0.6415
27-08-2007,1199.1,1210,1219,1184,1187.4,1192.15,85107,1.01E+13,42121,0.4949
28-08-2007,1187.4,1195,1225,1185,1210.55,1207.51,111573,1.35E+13,46778,0.4193
29-08-2007,1210.55,1196,1245,1175.1,1219.15,1227.54,198528,2.44E+13,54067,0.2723
30-08-2007,1219.15,1231,1239,1189,1196.05,1210.88,91446,1.11E+13,45954,0.5025
31-08-2007,1196.05,1219,1304.75,1212,1292.6,1275.91,624072,7.96E+13,210795,0.3378
03-09-2007,1292.6,1310,1352.7,1292.1,1312.3,1322.69,345574,4.57E+13,95052,0.2751
04-09-2007,1312.3,1322,1330,1295,1299.85,1311.28,148341,1.95E+13,49092,0.3309
05-09-2007,1299.85,1306,1318,1280.25,1289.65,1296.57,119130,1.54E+13,42658,0.3581
06-09-2007,1289.65,1298.9,1335.65,1276,1325.7,1323.58,411588,5.45E+13,160344,0.3896
07-09-2007,1325.7,1335,1349.85,1302,1306.55,1320.76,195387,2.58E+13,49527,0.2535
10-09-2007,1306.55,1300,1300,1275.2,1285.2,1287.93,94979,1.22E+13,40537,0.4268
11-09-2007,1285.2,1279,1297,1275,1282.3,1282.99,168746,2.16E+13,115635,0.6853
12-09-2007,1282.3,1290,1295,1278,1281.75,1282.41,66555,8.54E+12,43819,0.6584
13-09-2007,1281.75,1290,1342,1268.6,1309.65,1316.42,296514,3.90E+13,109376,0.3689
14-09-2007,1309.65,1333,1333,1282.4,1295.75,1314.96,208729,2.74E+13,80251,0.3845
17-09-2007,1295.75,1325,1335,1287.15,1290.35,1294.69,169061,2.19E+13,105432,0.6236
18-09-2007,1290.35,1299,1320.4,1282.3,1292.35,1300.46,158475,2.06E+13,68071,0.4295
19-09-2007,1292.35,1300,1362.65,1300,1355.9,1340.75,520057,6.97E+13,257075,0.4943
20-09-2007,1355.9,1345,1355.9,1293,1299.65,1320.71,262393,3.47E+13,144047,0.549
21-09-2007,1299.65,1295,1319,1263,1282.55,1276.21,195383,2.49E+13,76653,0.3923
24-09-2007,1282.55,1285,1300,1260.1,1268,1271.93,151005,1.92E+13,78140,0.5175
25-09-2007,1268,1262,1294,1255,1275.75,1276.32,105161,1.34E+13,31593,0.3004
26-09-2007,1275.75,1284,1328.95,1271.4,1321.2,1312.88,292036,3.83E+13,141937,0.486
27-09-2007,1321.2,1335,1371.95,1320,1354.35,1349.3,443411,5.98E+13,226244,0.5102
28-09-2007,1354.35,1354.35,1368.8,1310,1334.1,1338.33,248319,3.32E+13,122113,0.4918
01-10-2007,1334.1,1334.1,1334.1,1289.8,1302.75,1303.94,156321,2.04E+13,68431,0.4378
03-10-2007,1302.75,1319,1330,1275,1319.15,1313.83,159818,2.10E+13,48495,0.3034
04-10-2007,1319.15,1308,1327.95,1291,1304.1,1303.33,230041,3.00E+13,140829,0.6122
05-10-2007,1304.1,1310,1315,1292.5,1304.45,1303.69,79721,1.04E+13,39186,0.4915
08-10-2007,1304.45,1302,1330,1285.1,1299.75,1301.03,191456,2.49E+13,96558,0.5043
09-10-2007,1299.75,1280.1,1325,1280.1,1320.2,1313.62,115696,1.52E+13,52608,0.4547
10-10-2007,1320.2,1290,1456,1271,1442.4,1404.1,669497,9.40E+13,256109,0.3825
11-10-2007,1442.4,1460,1550,1365,1519.4,1477.66,889165,1.31E+14,250877,0.2821
12-10-2007,1519.4,1505,1507,1415,1424.95,1464.88,401450,5.88E+13,82755,0.2061
15-10-2007,1424.95,1431,1475,1428.7,1445.4,1451.12,119280,1.73E+13,40003,0.3354
16-10-2007,1445.4,1448,1459,1385,1404.15,1414.64,148112,2.10E+13,51767,0.3495
17-10-2007,1404.15,1261,1394,1250,1371.15,1358.99,146798,1.99E+13,45153,0.3076
18-10-2007,1371.15,1399,1450,1376,1398.35,1412.5,280376,3.96E+13,125546,0.4478
19-10-2007,1398.35,1420,1425,1309,1335.05,1357.02,144819,1.97E+13,62785,0.4335
22-10-2007,1335.05,1300,1300,1255.1,1262.4,1274.96,256482,3.27E+13,177890,0.6936
23-10-2007,1262.4,1280,1310,1251,1266.05,1271.5,174173,2.21E+13,97722,0.5611
24-10-2007,1266.05,1290,1300,1244.5,1252.9,1262.74,213961,2.70E+13,137583,0.643
25-10-2007,1252.9,1266,1277,1212,1226.55,1241.65,254599,3.16E+13,166491,0.6539
26-10-2007,1226.55,1247,1255,1213,1223.2,1236.92,178848,2.21E+13,97084,0.5428
29-10-2007,1223.2,1201.4,1257.7,1201.4,1238.85,1240.18,120233,1.49E+13,71347,0.5934
30-10-2007,1238.85,1228,1245,1205.25,1231.25,1228.54,119496,1.47E+13,65587,0.5489
31-10-2007,1231.25,1230,1244,1201.05,1207.15,1218.6,91894,1.12E+13,49037,0.5336
01-11-2007,1207.15,1215,1219.95,1152,1165.7,1185.71,126225,1.50E+13,73536,0.5826
02-11-2007,1165.7,1150,1185,1092,1159.45,1160.85,80042,9.29E+12,32214,0.4025
05-11-2007,1159.45,1160,1184.9,1140.4,1147.9,1160.24,82038,9.52E+12,44605,0.5437
06-11-2007,1147.9,1155,1162,1105.05,1112,1133.56,70712,8.02E+12,45528,0.6439
07-11-2007,1112,1125,1125,1050,1054.25,1063.25,99435,1.06E+13,57119,0.5744
08-11-2007,1054.25,1055,1078,1003,1040.65,1047.27,97732,1.02E+13,61629,0.6306
09-11-2007,1040.65,1045,1054,1001.05,1034.15,1036.85,22131,2.29E+12,11820,0.5341
12-11-2007,1034.15,1025,1041,990.6,995.05,1002.41,119156,1.19E+13,69372,0.5822
13-11-2007,995.05,1000,1055,981,1026.2,1002.17,341185,3.42E+13,223001,0.6536
14-11-2007,1026.2,1050,1092.7,1025,1033.75,1045.17,84330,8.81E+12,31840,0.3776
15-11-2007,1033.75,1040,1064.9,1025.1,1035.2,1044.17,93502,9.76E+12,46042,0.4924
16-11-2007,1035.2,1032,1048,1002.55,1029.25,1035.92,33550,3.48E+12,14771,0.4403
19-11-2007,1029.25,1033,1087.8,1022.05,1068.3,1063.58,135858,1.44E+13,59619,0.4388
20-11-2007,1068.3,1068.3,1085,1033,1040.7,1061.8,73320,7.79E+12,34754,0.474
21-11-2007,1040.7,1020.05,1048.95,991,1001.6,1018.42,57758,5.88E+12,24406,0.4226
22-11-2007,1001.6,1005,1019.9,970,974.95,986.27,65069,6.42E+12,32479,0.4991
23-11-2007,974.95,985,1035,981.6,1027.8,1016.29,113064,1.15E+13,63200,0.559
26-11-2007,1027.8,1050,1075,1022.05,1029.8,1039.65,50484,5.25E+12,20371,0.4035
27-11-2007,1029.8,1020.1,1053,1017,1040,1040.25,59076,6.15E+12,24921,0.4218
28-11-2007,1040,1100,1100,1030,1035.45,1047.15,74761,7.83E+12,48077,0.6431
29-11-2007,1035.45,1058,1065.1,970,986.15,1001.38,201673,2.02E+13,141431,0.7013
30-11-2007,986.15,1015,1032,995,1026.7,1018.17,76193,7.76E+12,34259,0.4496
03-12-2007,1026.7,1026.7,1095.95,1023.6,1058.15,1056.54,203252,2.15E+13,107793,0.5303
04-12-2007,1058.15,1060,1099,1060,1091.8,1079.15,121736,1.31E+13,58948,0.4842
05-12-2007,1091.8,1091.8,1120,1061,1068.65,1083.31,55438,6.01E+12,25973,0.4685
06-12-2007,1068.65,1089,1151,1075.1,1113.05,1117,182932,2.04E+13,59728,0.3265
07-12-2007,1113.05,1130,1235,1127,1223.7,1188.73,469626,5.58E+13,158358,0.3372
10-12-2007,1223.7,1230,1240,1162.1,1170.25,1185.99,125665,1.49E+13,47039,0.3743
11-12-2007,1170.25,1180,1195,1138,1142.5,1158.53,82143,9.52E+12,33550,0.4084
12-12-2007,1142.5,1142.5,1175,1111.05,1148.35,1143.54,96778,1.11E+13,34463,0.3561
13-12-2007,1148.35,1145,1165,1125,1129.75,1140.49,49792,5.68E+12,22862,0.4592
14-12-2007,1129.75,1130,1149.4,1115.05,1120.3,1127.96,32758,3.69E+12,14518,0.4432
17-12-2007,1120.3,1140,1140,1059.05,1070.35,1100.43,62528,6.88E+12,35498,0.5677
18-12-2007,1070.35,1070,1133,1051.9,1122,1101.76,95904,1.06E+13,55448,0.5782
19-12-2007,1122,1135,1156,1124.1,1136.85,1138.53,113487,1.29E+13,66390,0.585
20-12-2007,1136.85,975,1170,921,1151.5,1158.33,110222,1.28E+13,43667,0.3962
24-12-2007,1151.5,1178,1179.8,1100.1,1156.3,1164.11,252142,2.94E+13,175169,0.6947
26-12-2007,1156.3,1160,1180,1150,1153.9,1164.22,122577,1.43E+13,74891,0.611
27-12-2007,1153.9,1165,1165,1130,1133.9,1145.01,193974,2.22E+13,111922,0.577
28-12-2007,1133.9,1138,1155,1130.25,1142.3,1144.46,49263,5.64E+12,20232,0.4107
31-12-2007,1142.3,1152,1175,1040,1130.9,1138.14,92148,1.05E+13,63884,0.6933
01-01-2008,1130.9,1132,1159.75,1130,1139.75,1143.88,91404,1.05E+13,54343,0.5945
02-01-2008,1139.75,1140,1148.85,1102,1123.95,1125.78,74888,8.43E+12,50213,0.6705
03-01-2008,1123.95,1120,1148,1115,1132.55,1130.33,73821,8.34E+12,40622,0.5503
04-01-2008,1132.55,1133,1147,1110,1120,1122.34,85367,9.58E+12,61698,0.7227
07-01-2008,1120,1090,1115,1083,1085.45,1091.84,96169,1.05E+13,75094,0.7809
08-01-2008,1085.45,1105,1120,1062.6,1103.95,1090.47,109970,1.20E+13,56996,0.5183
09-01-2008,1103.95,1125,1125,1082.1,1089.05,1101.24,126593,1.39E+13,82388,0.6508
10-01-2008,1089.05,1085.2,1115,1038,1045.5,1080.68,77712,8.40E+12,41007,0.5277
11-01-2008,1045.5,1055,1064.95,1010.1,1016,1034.68,81122,8.39E+12,46227,0.5698
14-01-2008,1016,1040,1040,989,995.3,1000.48,61906,6.19E+12,34847,0.5629
15-01-2008,995.3,1019.95,1019.95,975,980.65,990.46,43664,4.32E+12,23283,0.5332
16-01-2008,980.65,955.1,994.5,951.1,962.85,968.08,70093,6.79E+12,33565,0.4789
17-01-2008,962.85,964,970.25,954,958.35,965.07,45524,4.39E+12,23901,0.525
18-01-2008,958.35,957,959.95,897,906.7,931.57,58766,5.47E+12,34508,0.5872
21-01-2008,906.7,900,900,731,825.7,823.5,163033,1.34E+13,98268,0.6027
22-01-2008,825.7,726.6,830,575,706.25,674.7,177918,1.20E+13,126948,0.7135
23-01-2008,706.25,730,798,710,716.2,726.03,132156,9.59E+12,78001,0.5902
24-01-2008,716.2,760,774.9,680,686.1,720.31,114442,8.24E+12,63612,0.5558
25-01-2008,686.1,714.85,732,698.5,726.6,714.2,80763,5.77E+12,38495,0.4766
28-01-2008,726.6,719.45,731,700,723.6,719.13,72181,5.19E+12,46052,0.638
29-01-2008,723.6,739.9,744,730,736.75,738.68,52697,3.89E+12,27427,0.5205
30-01-2008,736.75,746,746,705,709.8,722.78,39593,2.86E+12,23021,0.5814
31-01-2008,709.8,720,720,661.05,684.45,691.89,324050,2.24E+13,195923,0.6046
01-02-2008,684.45,685,759,685,751,722.64,175563,1.27E+13,86689,0.4938
04-02-2008,751,762.3,814,762.3,797.7,793.63,149538,1.19E+13,53940,0.3607
05-02-2008,797.7,793,805,771.05,777.2,787.85,92911,7.32E+12,45995,0.495
06-02-2008,777.2,759,775,725,764.3,758.79,69617,5.28E+12,37122,0.5332
07-02-2008,764.3,750,780,721.1,724.85,744.24,62790,4.67E+12,29895,0.4761
08-02-2008,724.85,738,753,710.05,717.15,727.35,122203,8.89E+12,55790,0.4565
11-02-2008,717.15,747.95,747.95,676.15,682.7,702.65,86618,6.09E+12,36681,0.4235
12-02-2008,682.7,694.4,723,665.5,671,679.25,43736,2.97E+12,18194,0.416
13-02-2008,671,682,691,662.5,672.9,676.23,40323,2.73E+12,17140,0.4251
14-02-2008,672.9,697,708,661.55,673.4,681.98,112011,7.64E+12,68218,0.609
15-02-2008,673.4,670,684.9,652.7,675.15,674.55,126834,8.56E+12,65597,0.5172
18-02-2008,675.15,682,694.5,662,664.8,668.08,109914,7.34E+12,77422,0.7044
19-02-2008,664.8,672,692.9,666.45,670.85,679.38,306132,2.08E+13,129061,0.4216
20-02-2008,670.85,679.95,695.95,666,672.35,683.01,219881,1.50E+13,90663,0.4123
21-02-2008,672.35,679.9,705,679.9,698.45,696.01,472809,3.29E+13,208959,0.442
22-02-2008,698.45,687.8,718,685,691.5,703.16,385210,2.71E+13,162374,0.4215
25-02-2008,691.5,699.9,708,690,700.45,700.1,202295,1.42E+13,96623,0.4776
26-02-2008,700.45,705.05,712,701,703.8,705.55,256238,1.81E+13,168649,0.6582
27-02-2008,703.8,710,717.9,681.1,688.55,704.99,402583,2.84E+13,244927,0.6084
28-02-2008,688.55,692,699,680,686.25,686.38,223081,1.53E+13,153093,0.6863
29-02-2008,686.25,694.5,704.4,684,690.65,696.71,335337,2.34E+13,236515,0.7053
03-03-2008,690.65,684.9,684.9,660,679.65,674.39,140425,9.47E+12,80007,0.5697
04-03-2008,679.65,675,680,660,667.45,668.65,84810,5.67E+12,51389,0.6059
05-03-2008,667.45,672,679,652,673.55,672.41,167611,1.13E+13,126105,0.7524
07-03-2008,673.55,664,667,625,646.05,644.98,118068,7.62E+12,70606,0.598
10-03-2008,646.05,657.95,657.95,605,639.65,634.99,110226,7.00E+12,64115,0.5817
11-03-2008,639.65,635,675.85,626,662.9,647.36,369912,2.39E+13,317070,0.8571
12-03-2008,662.9,685,696.95,669,677.45,680.11,86279,5.87E+12,56246,0.6519
13-03-2008,677.45,669,669,630,637.5,650.75,59582,3.88E+12,37892,0.636
14-03-2008,637.5,632,652,622,644.95,642.8,83702,5.38E+12,44563,0.5324
17-03-2008,644.95,640,640,612,620.3,618.99,138309,8.56E+12,73603,0.5322
18-03-2008,620.3,640,659,631.25,641,643.81,239516,1.54E+13,133771,0.5585
19-03-2008,641,660,669,645.1,657.75,655.53,194849,1.28E+13,137905,0.7078
24-03-2008,657.75,696.6,696.6,648.1,659.5,657.05,70301,4.62E+12,42182,0.6
25-03-2008,659.5,690,702.45,672,680.15,685.65,121981,8.36E+12,45208,0.3706
26-03-2008,680.15,686,695,675,686.65,686.38,148962,1.02E+13,101744,0.683
27-03-2008,686.65,680,702.95,663.2,689.6,691.2,316008,2.18E+13,220417,0.6975
28-03-2008,689.6,690.65,734,686.25,723.95,720.19,144915,1.04E+13,53331,0.368
31-03-2008,723.95,730,746,699,705.25,718.78,128371,9.23E+12,51662,0.4024
01-04-2008,705.25,711.9,727,691,715.35,708.5,50055,3.55E+12,19608,0.3917
02-04-2008,715.35,744,744,725,725.45,727.08,82872,6.03E+12,48623,0.5867
03-04-2008,725.45,715.1,735,710.25,726.4,728.37,55695,4.06E+12,16695,0.2998
04-04-2008,726.4,734,735,707.1,710.2,720.14,64218,4.62E+12,36134,0.5627
07-04-2008,710.2,718,748,700.2,742.85,733.21,97577,7.15E+12,51470,0.5275
08-04-2008,742.85,745.35,845.9,741,829.25,799.38,568299,4.54E+13,217000,0.3818
09-04-2008,829.25,829.25,872.7,797.15,805.8,836.5,540114,4.52E+13,105990,0.1962
10-04-2008,805.8,824,840,804.9,829.95,826.77,271335,2.24E+13,102702,0.3785
11-04-2008,829.95,840,844.9,813.05,823.15,827.06,126868,1.05E+13,32327,0.2548
15-04-2008,823.15,810.5,864.7,806.05,859.85,851.93,254174,2.17E+13,110754,0.4357
16-04-2008,859.85,865,929.7,865,913.35,895.93,299142,2.68E+13,108984,0.3643
17-04-2008,913.35,930,950,920.5,931.55,938.91,209309,1.97E+13,84214,0.4023
21-04-2008,931.55,938,949.8,873,880.15,902.63,190997,1.72E+13,75414,0.3948
22-04-2008,880.15,856.15,875.2,840,846.1,853.75,118649,1.01E+13,45098,0.3801
23-04-2008,846.1,840,876.9,830.15,834.7,849.95,152194,1.29E+13,42726,0.2807
24-04-2008,834.7,849,855,796.1,804.6,823.05,154465,1.27E+13,61268,0.3966
25-04-2008,804.6,815.5,824,802,812.55,813.64,93139,7.58E+12,25841,0.2774
28-04-2008,812.55,849,859.6,807,813.95,830.81,153823,1.28E+13,37111,0.2413
29-04-2008,813.95,821,909.9,805,902.65,873.56,489407,4.28E+13,112878,0.2306
30-04-2008,902.65,915,939.8,884.05,913.6,919.02,505803,4.65E+13,109110,0.2157
02-05-2008,913.6,929,969,921,950.85,945.37,369236,3.49E+13,96389,0.261
05-05-2008,950.85,961,961,915.25,919.05,932.12,166867,1.56E+13,54836,0.3286
06-05-2008,919.05,852.8,957,849.95,942.4,923.22,380961,3.52E+13,58576,0.1538
07-05-2008,942.4,950,979.8,912.4,953.15,963.35,512426,4.94E+13,99741,0.1946
08-05-2008,953.15,940.05,960.1,925,934.25,942.18,263317,2.48E+13,48165,0.1829
09-05-2008,934.25,930,947,885,896.45,919.74,197663,1.82E+13,48811,0.2469
12-05-2008,896.45,890,939.05,852.65,921.25,912.42,302907,2.76E+13,42174,0.1392
13-05-2008,921.25,925.05,948,890,903.15,927.67,250992,2.33E+13,63753,0.254
14-05-2008,903.15,900,944,891,932.7,930.44,262364,2.44E+13,46394,0.1768
15-05-2008,932.7,945,962.9,927.35,932.9,947.2,309404,2.93E+13,59895,0.1936
16-05-2008,932.9,984.6,984.6,951,956.7,966.85,425108,4.11E+13,91772,0.2159
20-05-2008,956.7,890,933,890,906.3,910.52,600876,5.47E+13,223111,0.3713
21-05-2008,906.3,895,905,865,868.45,878.69,432011,3.80E+13,191375,0.443
22-05-2008,868.45,867,892,837.1,842.1,860.46,382760,3.29E+13,155467,0.4062
23-05-2008,842.1,842.1,862.8,822.8,829.3,842.83,344258,2.90E+13,115424,0.3353
26-05-2008,829.3,815,834.7,805.55,815.1,819.54,299042,2.45E+13,76375,0.2554
27-05-2008,815.1,830,835,817,822.1,826,144705,1.20E+13,56743,0.3921
28-05-2008,822.1,825.1,837.9,819,832.85,829.22,178570,1.48E+13,69546,0.3895
29-05-2008,832.85,850,859,832.25,837.65,844.62,345762,2.92E+13,187021,0.5409
30-05-2008,837.65,841,875,839,864.45,858.61,342401,2.94E+13,166405,0.486
02-06-2008,864.45,870,875,820,831.35,851.77,240902,2.05E+13,148357,0.6158
03-06-2008,831.35,826,849.9,777,821.3,813.84,76840,6.25E+12,26450,0.3442
04-06-2008,821.3,825,833,775.2,787.05,796.71,130024,1.04E+13,77810,0.5984
05-06-2008,787.05,798.8,858,785,845.9,826.98,218504,1.81E+13,52279,0.2393
06-06-2008,845.9,851,868,818,822.4,838,103494,8.67E+12,33535,0.324
